wellLocation,Cycle_Number1,Cycle_Number2,Cycle_Number3,Cycle_Number4,Cycle_Number5,Cycle_Number6,Cycle_Number7,Cycle_Number8,Cycle_Number9,Cycle_Number10,Cycle_Number11,Cycle_Number12,Cycle_Number13,Cycle_Number14,Cycle_Number15,Cycle_Number16,Cycle_Number17,Cycle_Number18,Cycle_Number19,Cycle_Number20,Cycle_Number21,Cycle_Number22,Cycle_Number23,Cycle_Number24,Cycle_Number25,Cycle_Number26,Cycle_Number27,Cycle_Number28,Cycle_Number29,Cycle_Number30,Cycle_Number31,Cycle_Number32,Cycle_Number33,Cycle_Number34,Cycle_Number35
I12,-5.828249539,-2.183043282,-1.166062507,-0.760276867,-0.3643181,5.684959053,4.447987166,4.945549049,10.51266185,4.888595495,3.820313118,3.097856336,-2.118689872,0.738014731,0.267210643,0.513455598,4.226506721,14.98356142,29.77086999,69.57442914,130.9278051,256.0537729,471.0976937,792.3005021,1294.873034,1816.072796,2304.415379,2662.6881,2869.632088,2965.357557,3005.599335,3024.001944,3029.615896,3028.251305,3023.425262
I13,12.20065879,-5.125455949,-2.544350274,1.249886372,6.356805451,7.638110586,12.39498974,8.868424587,11.45245749,4.548282958,0.716826211,-2.004621602,-6.689265348,-6.612254675,-7.08591031,-4.68072815,4.313906542,26.89010671,60.52601202,144.7984617,284.6957373,537.6407818,920.541421,1421.009649,1911.720184,2340.323937,2649.932913,2835.278261,2933.018532,2978.534956,2995.857986,3002.25965,2997.156771,2988.541212,2974.831485
I14,4.468640334,-7.555032138,-4.621078667,-0.397839923,2.794957593,6.594993577,10.20590319,8.612799323,12.34398703,3.903659786,6.94408673,2.266899604,-0.291428835,2.694720748,-1.104445878,-1.653013426,5.212389362,19.03489057,47.24489881,104.5437787,197.4775327,380.1067004,681.7092484,1123.538294,1599.445391,2065.481269,2437.315878,2677.191096,2807.308716,2869.075521,2896.033995,2908.252502,2908.538609,2899.891641,2883.99071
I15,-60.71533235,-30.10613299,-9.252701316,-1.969561841,9.550620418,10.44120317,15.62305888,13.61020725,11.70105103,4.621544457,4.891947942,1.805272798,-0.468616367,0.144471383,-1.921777565,1.532244488,3.700092674,21.36778002,49.12950789,120.1440648,230.3244289,441.202887,770.8095073,1236.748664,1714.503242,2156.045951,2491.354526,2698.182759,2806.250479,2857.370059,2874.340291,2875.627519,2866.172673,2856.961716,2847.835768
I16,-9.364006231,-14.40480397,-1.514924947,-0.772613904,5.506212249,9.946086637,12.10745355,11.13630648,7.709044106,4.928828823,2.192191684,-2.646530206,-6.269702469,-4.163394777,-4.635654701,0.906876523,12.87407898,49.3408152,101.5162406,217.6946096,401.6345625,729.2581408,1205.753625,1691.879533,2148.885822,2514.656783,2767.60051,2926.872279,3020.18051,3072.318856,3096.407816,3105.5712,3103.396575,3094.566764,3082.951701
I17,13.56913952,24.24639304,29.54241561,39.38988749,47.83569853,57.11025594,60.9052071,63.96366111,70.40553083,71.0390635,75.0287286,80.75916901,81.51736348,86.48302292,89.41920328,93.72651643,93.58243736,96.51455345,96.33812041,102.2907468,104.2415659,105.5190319,106.7495277,110.8091993,110.8428529,115.8564143,119.2224876,120.6732715,122.4865496,125.0450165,126.1524045,126.6856646,128.9994614,132.6272213,131.4033478
I18,-28.36491499,-23.15694182,-17.40918853,-10.44989793,-8.153154954,-6.224553526,-7.194003794,-3.57982845,-1.300071802,-1.619723014,7.245582834,4.491573041,3.080228256,4.384336411,4.732536002,6.80505795,6.725323602,4.728903888,4.665939986,4.976575849,4.770330379,5.852380817,5.246851726,5.449081482,4.46792948,2.147154268,0.781290098,-0.601083205,2.7911105,-0.691295684,-1.910006527,1.043038321,1.053579178,-3.875749912,-3.431159099
I19,-22.88289076,-16.59275534,-12.02900831,-8.080818547,-6.354883375,-4.637571855,-0.105358957,-0.828456765,-1.673154595,1.760981638,4.747780981,3.824484103,3.850817012,3.363284102,3.489408481,5.499224283,7.050055178,5.553769886,3.645705764,4.09300498,8.453484059,4.815424876,1.875092045,7.049296492,1.076404014,3.281242945,4.607148703,1.466542165,2.952674726,2.741204349,-0.296962701,-0.912874538,0.019623113,-5.069117646,-4.437183308
I20,-27.29339658,-17.1788843,-13.12402876,-8.457588538,-3.160045369,-2.285260209,1.456265144,1.650844203,1.727881386,-0.448196842,9.16461783,7.448147074,9.212561804,6.433942969,5.273039248,8.866293012,11.04580221,9.245243338,6.91569073,8.359064795,6.844008134,7.082154352,3.887794969,6.294168231,3.375278247,1.142515002,0.304534583,0.355423499,4.745157076,0.409814707,-4.944958266,0.435642315,-2.5601772,-5.723546374,-4.423655567
I21,-21.48058858,-10.330326,-8.020935259,-4.26467487,-0.226276874,-0.052531603,-4.646981284,-0.756680292,0.065790397,2.602397788,7.934650367,1.444160702,5.562213723,5.536998561,6.353333079,8.699259628,9.24483989,7.500674246,8.13703456,7.79475404,6.893573508,3.505965894,3.265286516,3.709247574,4.922295535,3.32777192,2.358463119,4.750113724,3.998827847,-0.493812752,-1.717222873,1.780262107,-3.484085757,-7.605078186,-4.775710384
I23,-5.758338456,0.394488617,-2.590691766,1.95365085,6.014217348,4.85117773,2.687129501,3.779305058,2.089922041,-0.138497567,2.263260499,1.61914065,2.042802114,4.948718118,15.80925766,41.67833055,86.69562629,173.4976378,319.2451214,583.4278646,970.6234068,1516.348792,2021.620132,2443.108003,2743.261191,2945.592016,3079.42394,3168.030432,3225.49658,3263.824737,3290.65332,3310.181985,3324.373794,3330.701258,3332.785941
I24,-21.09907657,-8.482543023,-2.537181803,4.515083769,5.902548315,4.448724522,4.288354481,4.186336226,7.719416274,3.015369347,2.60382013,-0.525550324,-0.066175848,4.70430041,11.90643694,33.71270158,75.16858936,151.4297309,289.7423084,541.3870383,907.1018096,1449.327057,1957.014139,2388.149231,2700.742507,2912.487762,3053.336819,3146.651071,3206.74681,3246.433561,3273.359945,3296.461336,3312.321295,3321.094233,3323.76245
J1,-42.0227107,-18.21621464,-7.773324993,-1.12842985,5.369355718,12.19780681,14.67802052,19.04707698,18.63561755,10.91477514,11.52031031,7.535778813,1.145713119,4.547743955,-4.94874039,-0.696069177,6.095149497,28.98721992,70.38134014,168.8162861,324.0916046,604.792933,1027.521969,1519.2366,1982.754093,2367.297814,2639.512978,2806.520746,2903.153703,2952.92707,2977.355384,2988.191226,2988.607788,2979.34881,2964.605759
J2,-15.32932232,-8.214321416,-2.01501481,3.56438982,3.631572356,7.433250126,5.37857708,8.308304846,7.313540073,2.191553566,2.389172929,-0.586568746,-1.421498599,-2.005930871,-1.315588438,0.273442378,6.907725408,22.25239523,51.49258495,118.0261588,220.9827927,419.7979902,737.0980211,1190.687315,1662.957857,2099.624306,2426.528819,2616.389542,2704.28461,2736.183034,2742.715449,2743.235656,2738.367448,2729.892551,2717.664372
J3,-25.71761562,-13.16998561,-6.279965125,-0.644197499,3.837590934,7.802058265,9.177454426,9.545488652,5.290937465,6.100437744,8.438971337,0.974648686,-1.402222028,0.299055817,0.661240057,-4.659606482,-0.44669894,4.208185732,21.37380383,52.99706775,104.3748577,208.0332438,388.4166742,665.0515363,1135.375464,1657.412505,2194.092608,2630.747995,2901.685739,3020.620993,3046.073229,3035.205366,3016.166881,2995.160584,2975.299769
J4,-26.73775845,-12.76202401,-4.878676282,2.764807903,2.097586609,6.567850919,6.741735392,10.1816944,9.766451309,3.273453179,5.798289492,0.417419915,-1.319394964,0.865586402,-0.994179482,2.244844684,4.160127601,15.92672699,40.14129432,89.45657569,163.4722273,319.7986614,571.8003609,935.5375447,1433.912461,1910.749681,2315.417098,2585.843895,2727.271115,2782.977767,2793.694705,2786.673672,2771.717327,2755.725125,2741.080156
J5,-23.1797286,-8.154451767,-0.8546804,-0.535030715,2.238426196,5.656087243,7.816501289,4.63476095,10.03192929,0.55163527,3.82718022,-0.510764628,2.05950952,1.544119762,2.625692559,2.18186619,9.282857083,30.49971959,54.4277898,114.9305636,210.698109,393.2038568,690.0195629,1156.494847,1669.549952,2182.507072,2596.854274,2855.927663,2980.050563,3019.018079,3019.58422,3008.019427,2993.469727,2978.573447,2963.414627
J6,-33.39294822,-13.9929404,-6.074902276,2.474315117,6.898535993,8.726367486,7.329589287,7.224253182,7.612837741,4.381643249,5.577213983,0.418485357,1.855874792,0.754855764,0.479923518,5.458334111,7.790901386,26.10606171,54.73437864,118.0054701,222.9828056,422.2614295,737.5982105,1196.943556,1679.01888,2131.742815,2477.204378,2682.724278,2779.879189,2813.237846,2816.277894,2807.605161,2795.148014,2781.715128,2769.205369
J7,-33.67427678,-21.16412765,-5.045263536,-0.871466869,4.304111383,9.739222342,11.54427136,9.71122633,9.456834827,3.331204327,5.477203943,2.398495619,0.880622579,2.877083458,0.869326559,3.524000578,10.84803029,29.00996167,57.46584066,136.1707871,252.5107137,479.6690061,828.0551803,1320.980929,1827.034524,2292.325836,2637.198711,2840.042924,2934.188658,2966.979324,2971.414235,2965.398374,2953.489347,2939.086442,2924.844619
J8,-29.46116153,-11.18463824,-5.402504185,3.388244767,5.439692766,7.60203666,10.22859498,10.75900052,3.229715201,3.624752088,3.141450787,0.702155544,-2.423414592,2.977327774,7.183361577,10.87699085,29.28588628,66.08887485,127.2918891,260.2155099,465.6337508,809.1109042,1288.096267,1751.799058,2161.636445,2477.439787,2689.448402,2822.004728,2899.277797,2944.514545,2965.721266,2976.785601,2979.418213,2977.345994,2971.147879
J9,-2.92026739,-9.501718157,-0.432243587,-0.772151289,2.289890374,3.697309148,7.611994441,8.984129669,11.96041268,6.504960436,3.92847828,1.529465349,1.602669501,-1.965101642,-1.753965045,-2.684756104,-1.334626146,-0.151048693,8.048544417,35.31002216,77.98225586,160.673598,303.038394,544.7392797,915.3039734,1443.586968,1958.828371,2395.905088,2686.967599,2831.393141,2880.986967,2884.757484,2868.541762,2846.515559,2823.765803
J10,-1.239264267,-9.920302142,-4.636177077,0.282422233,4.11357798,5.692134604,7.775734107,7.154258947,10.11856396,4.793128987,5.932767919,1.815394265,1.906015722,2.151082302,-1.775471737,-3.279857057,-2.088923139,1.793024615,13.75922377,39.14429239,82.68924318,162.9445578,307.4118274,528.0624901,878.3982095,1385.301521,1885.206251,2323.19736,2626.85644,2796.975752,2868.221999,2891.21309,2884.362767,2866.811909,2843.28709
J11,-32.94936111,-17.67564009,-4.825354531,-1.850033686,9.240306678,12.62362631,10.18246706,11.48990763,11.94121359,2.64730455,0.719277828,-3.078729238,-8.983866851,-10.12637767,-15.55173714,-16.43130157,-19.5570445,-16.96535478,-10.69152123,11.11340097,51.32901304,136.0931341,277.8275243,495.3976712,835.9210665,1301.028272,1746.682852,2122.69333,2385.093856,2537.88274,2615.791085,2650.482368,2657.793692,2652.345968,2642.47409
J12,-15.61922356,-13.90541187,-5.008883786,-4.699963791,5.550510302,9.318668092,7.976875017,11.25419922,10.57824776,7.144250862,7.234695042,2.478520872,-2.20125077,2.676822816,-1.635906917,0.843149399,4.86119193,18.68043604,35.13037764,90.43002252,172.2439397,327.5313772,585.2933853,952.6635845,1430.636012,1879.722331,2249.213126,2491.602207,2616.418439,2665.402221,2677.217966,2672.831269,2664.390375,2650.877318,2636.766201
J13,2.920756274,-6.870003979,-2.326566374,-1.612168961,4.109411336,8.476198499,9.508312048,8.070672824,10.74946798,7.02819293,4.822544542,4.020196562,-4.291277221,0.020928733,5.876648038,11.26625652,22.85564839,53.34487367,105.0854889,220.4064406,396.518878,715.4393561,1201.587343,1711.202529,2214.178202,2644.102667,2965.682774,3183.541384,3321.983176,3406.530838,3456.951685,3486.905349,3500.090162,3497.872221,3487.626142
J14,-10.76284627,-12.18511199,-5.142268684,1.280213395,5.767598465,4.896404459,12.63997567,8.803002128,10.16144607,7.160207705,7.406217131,0.202858048,-2.152475605,1.437656817,-3.403841132,2.991953844,3.886311825,21.61663531,53.84253536,123.7162382,236.8440119,447.7952489,794.1617891,1291.10662,1814.496897,2314.963107,2711.174802,2973.550946,3127.070403,3206.464392,3242.775415,3255.053672,3254.890774,3248.019709,3239.780927
J15,-27.71349749,-16.46395005,-5.459042665,-3.139033242,3.920818537,8.626339952,9.455214476,8.829740568,13.43016483,7.644300964,5.372049793,-0.524055729,-0.209886039,0.194038468,0.65102663,0.646749059,9.733387643,24.33377849,48.86551405,108.4460187,212.3914649,403.3677458,708.0011782,1162.645744,1651.19068,2126.293019,2509.03401,2758.940978,2902.615639,2974.302204,3006.675819,3017.571443,3018.181914,3011.365306,3000.027911
J16,28.52375632,35.60187102,45.97967997,61.30623996,69.53104975,79.62699205,87.23948804,89.52275675,96.19559098,98.00720718,103.2705309,102.2585326,107.9727368,117.3569878,119.1980158,121.886179,121.7136649,127.264421,126.1862655,134.9652859,128.9106451,136.5217472,141.8628126,136.2555514,139.562759,141.9930078,143.6880894,147.0126648,152.4898039,148.6447975,155.0565218,153.1706364,155.1793383,162.2104979,157.3494395
J17,-20.39002835,-22.63613265,-16.46115446,-14.81412074,-12.63114315,-1.799982684,-3.23673765,0.536810201,3.192572014,2.042697451,8.608224993,1.764700103,4.2778323,7.484993326,8.0147513,7.042368994,6.994443878,3.359192586,5.818789727,9.301971624,2.891822693,10.64754879,7.931469558,2.998958087,2.870610656,-2.890372764,1.965341627,2.475019373,-1.286108115,-2.048076149,-1.646674138,0.292777846,-4.320337995,-4.295141082,-7.544433996
J18,-29.50040673,-16.33835948,-13.72266068,-7.098416884,-4.732729506,-2.817229207,-0.975370158,0.29839345,0.667534608,4.095716705,7.179098922,4.57827756,7.075382611,9.429651133,8.113896903,7.926045448,7.986824988,7.335870949,7.021776895,10.16288059,5.866404232,2.69049769,9.649064419,5.971408823,3.060951259,2.8492684,1.880313234,1.773317323,2.882774045,-0.041331069,-3.431765245,-2.686407197,-4.861700759,-4.289739253,-7.673372421
J19,-20.41417429,-11.35571998,-10.49087837,-7.319791207,-6.001543402,-0.244297217,-1.274070348,0.947116098,2.329016614,4.549149752,6.953120175,6.557460774,4.700959975,6.789442637,7.868575707,7.295295795,7.290163701,5.5708453,7.134496052,6.969058632,5.909750962,4.943001696,6.440031275,3.860360155,4.192619638,5.310464187,3.299226384,1.865735197,1.716971707,-0.464063665,-0.68511589,-3.581238505,-6.569167249,-5.317140321,-2.3781806
J20,-23.43563426,-11.33223338,-10.70637408,-5.626743717,-3.343184217,-2.365647843,-3.784391551,2.757074648,1.553610572,4.323038447,5.898702471,7.206621133,7.634349715,5.249369955,9.653780594,6.174650014,4.670316681,6.975306787,8.700143819,8.279308326,3.70838159,5.721886678,7.436069161,2.62470175,5.870929597,4.550408313,1.737235751,1.01994374,-0.236800737,-1.718725299,0.160920631,-2.194835287,-0.13576543,-6.383260622,-4.444909347
J21,-20.22429304,-7.536153206,-7.501227127,-2.967467917,-3.548362711,-0.488220643,0.786320803,-0.768712968,-0.449911102,0.994691608,4.23168154,7.105734627,7.640512266,4.21601396,5.755999106,3.244748136,5.120120449,4.50201391,8.733217253,7.590367302,6.238618573,8.46617654,4.91486505,4.605209842,4.238348025,4.221839569,-1.231306247,2.605676354,3.15835061,-1.417915883,0.06737036,-2.678460098,-2.547411188,-3.663567842,-4.074881931
J23,4.291778247,4.557702875,4.993406597,4.138293465,3.970685524,-0.397669002,0.614781548,0.101135834,0.923947189,-1.907589201,-1.380301571,2.267599285,0.958436308,9.73865949,21.58807033,43.49240376,90.94574267,175.2910591,326.2385464,592.9381903,984.9841569,1546.121129,2068.103614,2507.641173,2823.063265,3037.323164,3180.587951,3278.077866,3343.214492,3383.308163,3411.538931,3430.421905,3446.955326,3453.712507,3456.138888
J24,-21.30342247,-10.17758428,-2.636673294,3.657195181,5.297361155,5.04849666,5.90842733,6.158679795,5.053724979,4.091428523,1.995022229,0.32632644,2.563192779,2.307306345,11.81058624,28.10168198,68.96889652,138.1538785,262.3393146,495.2363676,841.3485263,1369.907832,1883.946776,2342.411038,2688.565561,2931.636103,3095.850358,3202.8458,3274.126965,3320.498697,3357.948049,3384.388383,3400.615694,3408.942526,3413.278398
K1,-47.36084362,-24.63376041,-9.970434107,-0.959739353,6.003581564,12.6631382,11.69336874,16.85214151,15.89380852,10.42816803,11.57734241,7.432186644,2.719023172,-2.154980694,-3.059880599,-7.213483167,-5.785930302,-4.032381025,10.84918296,36.91623111,85.97095488,184.0103497,361.6751758,634.7707182,1107.443348,1630.326666,2164.322796,2594.674132,2861.046137,2979.526826,3009.437009,3003.993081,2986.743822,2964.917045,2939.672043
K2,-17.19424741,-8.266292318,-2.109390171,-1.416747454,2.734950529,8.445211775,4.610946134,6.001139589,4.949512358,4.429309085,2.791699009,3.289717502,1.843749377,1.968541992,-0.890196013,-2.943381931,3.266452484,4.878545302,17.29925463,48.26905593,95.61373455,184.0258197,353.1621555,610.1941345,1043.098877,1522.154066,2014.080284,2413.05158,2669.083966,2795.37122,2842.093102,2849.26739,2842.571878,2824.482573,2803.79556
K3,-21.66988174,-12.16778087,-4.522132579,-3.666021252,4.10562168,6.249315837,8.250903349,7.590336389,6.616492226,5.664792117,5.789479575,3.841675098,-2.654016131,-0.637451308,-0.194296653,1.610100633,3.588678912,8.047704294,18.98813729,45.87683579,89.26214871,180.2350654,329.4269061,573.7171253,949.7525807,1491.0964,2021.992315,2475.193235,2771.209538,2908.802412,2944.437079,2942.149591,2927.80144,2910.433676,2892.147918
K4,-12.90937117,-3.460431859,-3.546030281,-1.242770244,3.804003243,6.904182738,3.742288752,8.466560841,6.855767895,1.500283557,5.837347271,-1.091116822,-0.377230781,1.397933647,1.501215647,0.399904897,1.758527046,4.67594694,13.38899986,36.71978432,71.03941172,144.8719362,276.4885932,480.7569616,813.1254937,1309.576137,1816.095071,2277.709107,2611.483803,2805.109614,2895.396673,2928.667544,2930.245358,2915.303237,2895.607498
K5,-20.08301997,-9.83558398,-3.246137577,-1.447733509,3.115479262,10.06660666,6.682759511,7.522323699,9.707922993,1.848638518,4.115496544,-1.127100669,1.127014361,1.171829966,1.703693894,3.36061564,7.12407642,25.99813194,55.70306844,119.5373672,222.3368842,420.0443376,736.2803001,1215.473557,1722.700282,2212.154007,2596.914999,2846.045669,2979.093301,3043.504599,3070.064655,3077.283424,3073.369661,3060.80268,3047.331709
K6,-34.79124421,-15.03247239,-9.066067298,3.016005184,4.22348256,6.485753158,9.597320605,10.1600731,8.578098003,3.242963412,6.418807057,0.960156356,2.617989871,-0.573116769,1.693126174,2.052406552,2.737695764,11.39957995,21.98235273,53.47010835,101.281338,199.4816654,367.6557605,625.020312,1062.840458,1549.795548,2050.881275,2461.558028,2720.437987,2839.290676,2867.621469,2858.877101,2836.079398,2813.454563,2792.914108
K7,-44.70779255,-24.63671698,-8.717771569,0.143491214,3.196698183,8.282182689,9.15928825,11.78072935,12.63635649,7.0535014,6.821681908,0.729704414,3.444984059,0.321216477,0.798402788,0.139429588,-3.078572295,3.907107978,14.79655363,49.08876953,96.70497136,195.6601969,361.9007031,627.9003802,1075.148749,1573.490286,2091.470097,2522.834741,2802.546508,2938.804969,2979.350962,2978.221542,2959.496703,2937.385319,2915.412244
K8,-23.91497587,-11.57405464,-8.150416728,1.260670993,6.226879422,7.223995768,11.50798457,7.415589315,9.100949664,7.631033819,2.730718116,-1.280898869,2.513138149,-1.45095093,-1.958851072,2.001899085,5.271221096,18.20219855,36.54440899,85.77053872,163.9052083,315.7996192,569.0756245,930.0775084,1421.736497,1891.039229,2287.315106,2553.815041,2697.202676,2757.681102,2777.396386,2779.257132,2774.071552,2760.637381,2744.013932
K9,-4.649701851,-0.825757713,1.911100342,2.917619075,5.28662479,12.28398541,11.26108332,7.866086632,6.073593941,-1.302522197,-4.221319787,-10.13335968,-12.58174116,-17.24504678,-18.87120418,-20.76015817,-19.94918606,-2.497983177,17.48907308,73.21843778,170.2248418,351.6117951,648.271315,1116.322105,1629.119573,2140.772226,2558.584835,2827.465747,2965.705521,3017.685801,3026.147877,3016.029927,2999.364116,2979.512094,2959.136614
K10,32.30420289,0.778967828,-2.580483776,0.270754628,5.157354054,6.405328593,4.882075536,2.137096112,5.144260122,4.942671952,5.98813945,2.801543162,2.517802417,-0.358788146,-1.534859974,1.736411425,5.511465116,8.533893004,18.95911533,47.49795536,94.04217332,180.5719825,332.5627572,565.9152895,985.2074818,1472.572736,2003.069295,2459.613498,2755.566564,2886.515099,2912.557712,2897.404525,2876.537388,2855.453502,2838.546212
K11,-56.02963537,-23.52239707,-6.309725168,2.962474541,8.683186133,11.88346162,13.73672288,7.152052004,9.810033211,4.665864345,1.674295912,-1.65319012,-5.149604377,-5.756191953,-4.892723292,-0.929946104,11.22196994,47.34197199,107.5095036,230.5254671,426.0452191,774.1339642,1277.806907,1785.003262,2249.616106,2603.239731,2830.096582,2952.894302,3014.115925,3039.476377,3048.037582,3048.189372,3040.388385,3028.611047,3013.973686
K12,-42.55196736,-23.88185884,-10.87099635,-2.214714306,7.381996619,9.051562162,11.52550097,13.91698095,11.38905374,11.38877109,6.823607227,5.578822123,-0.888390664,-0.341948428,-3.193006815,-3.330682837,-1.356109502,8.697717866,31.13471477,73.54344526,152.3805055,297.5468901,539.853535,892.0629549,1386.369519,1864.989402,2277.904398,2555.688235,2701.030107,2758.236294,2770.486955,2767.124021,2755.065367,2739.939288,2723.260859
K13,22.62752768,-2.569842946,-2.230165855,-2.235521417,4.981383041,7.16563821,8.375077623,5.527438031,7.274002165,3.476332362,4.591882284,3.334936626,0.211710635,1.68398103,1.20163056,0.255198398,8.860850537,27.9323776,68.3948154,140.9363766,265.382764,499.4944286,860.837172,1363.630835,1875.70684,2346.260492,2706.645136,2935.65305,3062.671527,3128.715403,3161.840441,3179.373886,3182.722029,3175.645661,3162.23494
K14,19.79946267,-0.195768961,0.033955596,1.118293058,-0.917097763,5.487518126,7.088415464,6.670063807,11.05577452,4.482874708,2.567865371,2.994959154,2.143843187,3.060692662,-0.507677007,0.032137596,9.276835216,29.52856369,63.26369483,129.6578482,246.2105077,461.1656115,801.4117336,1263.418935,1739.242823,2181.841499,2526.644387,2751.650135,2886.863453,2961.164157,3002.750469,3026.048891,3034.633075,3033.736548,3025.97
K15,2.929364235,-4.189387993,-5.596173675,-0.293928552,4.842144262,4.77414889,10.1212585,8.064228059,12.20446741,5.197106404,3.129238087,3.327737368,0.624982542,1.541692968,-0.782684288,-0.529455887,4.877782479,17.95008707,41.36242171,92.35955801,177.8469039,345.4649581,616.3842203,1050.689964,1530.511868,2017.978045,2421.819721,2691.142424,2837.13087,2903.270968,2926.360328,2932.440188,2927.135496,2916.567818,2901.383086
K16,-10.20251447,-11.3749481,-4.36200101,-0.498823725,2.27638598,5.395916814,8.004910858,10.49596722,8.487343536,5.427764509,3.309101202,2.683608743,1.077808775,-0.008224649,1.82779922,1.516621083,4.648704384,17.59243119,39.59351455,85.76353771,161.0119228,315.3349959,571.1020377,943.0546846,1480.553865,2005.857527,2470.672851,2804.763823,3009.266895,3117.096023,3170.139581,3191.143108,3197.053113,3191.168,3181.067682
K17,-0.530826103,5.315208732,13.23157315,17.64209754,31.8900619,37.98752183,47.55273893,50.1458698,60.30125386,60.36778108,67.39487778,66.18223505,70.57064901,76.80902003,78.86437835,81.14156549,84.0569318,88.86744114,89.271419,91.58765193,96.99970949,98.52709594,102.2766192,102.7317119,102.4310101,109.9344193,110.527025,111.9418477,116.3018576,114.1446273,117.0257608,116.6552853,117.8194183,122.4389019,121.1193413
K18,-28.04365602,-18.90040947,-8.4588688,-8.713049532,-6.36561574,-3.312267462,-1.795635448,0.012002631,2.028290219,0.404898797,4.07498425,2.531773842,6.878082708,9.766238978,6.634027472,6.644422748,5.478509135,7.563538196,7.635565853,5.32195804,6.701810282,0.580496719,4.138937098,4.109671094,2.713793675,5.036514845,2.573510177,1.549037792,1.621897195,0.345930117,2.765617473,0.178128497,-6.244945647,-4.991093729,-3.799200785
K19,17.15851157,23.23519082,28.3116073,37.74880973,45.30692335,48.76352429,54.16030521,56.85687319,62.98366613,64.98542208,70.98619279,74.70876697,79.413512,87.2744044,89.5489219,95.62825113,97.76678823,102.2078595,104.031979,107.7980891,110.9909636,113.9951294,118.089174,123.189379,123.9036752,128.445995,129.8713632,132.5702194,135.7243598,140.8773129,141.7055639,145.7693141,146.5799745,149.3876358,151.7878304
K20,-27.46077186,-17.63747683,-14.10031822,-11.51780337,-4.712306407,-0.52566939,-0.629944746,-1.465426085,1.405721357,5.626356134,8.58522914,5.882735501,10.22252633,8.193148039,8.383674647,8.789029223,8.385165517,7.598429106,6.352492559,10.1151696,5.318560056,6.850245463,5.810655136,4.140660752,1.956243926,4.466491294,-1.276060519,2.621912206,-1.456575858,1.351626775,-3.6597344,-3.630030774,-1.336514885,-4.510141196,-6.137655519
K21,-9.21353047,-5.246319636,-2.779519441,-7.039292905,0.304729493,0.608425946,3.004555371,1.923878985,-1.236707419,4.537025975,3.749436167,3.924427354,1.014992035,7.273519693,1.214320642,8.771132161,2.118794305,5.319399843,1.516172533,7.440067483,4.481283571,4.441620302,2.549698269,2.255933261,3.883262505,5.797063214,1.432748795,1.218216512,2.546579633,2.230234693,-1.849713874,1.246365191,-1.369643003,-1.97614107,-2.765569676
